open_time,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore
1710392400000,72961.09000000,73172.00000000,72734.22000000,73143.98000000,1340.50391000,1710395999999,97818062.84531860,58678,718.79848000,52456011.81512200,0
1710396000000,73143.98000000,73600.00000000,73123.70000000,73577.35000000,1762.24807000,1710399599999,129386584.03558580,90625,992.39044000,72866946.68884540,0
1710399600000,73577.35000000,73777.00000000,73100.00000000,73224.00000000,2055.24515600,1710403199999,150923463.37891920,115195,1039.72749600,76364309.84242000,0
1710403200000,73224.00000000,73528.11000000,73215.14000000,73321.11000000,1350.64077000,1710406799999,99132139.74849020,67846,560.02971000,41102267.89912980,0
1710406800000,73321.10000000,73500.00000000,73156.00000000,73329.12000000,1207.94812000,1710410399999,88594010.45540340,63826,540.81035000,39662756.42779750,0
1710410400000,73329.11000000,73335.96000000,72861.10000000,72983.59000000,1673.26175000,1710413999999,122293920.35801480,86638,683.90295000,49979708.93808480,0
1710414000000,72983.59000000,73025.00000000,72627.00000000,72884.00000000,2175.48588000,1710417599999,158383679.47082720,100652,952.63664000,69359999.83338700,0
1710417600000,72884.01000000,73047.16000000,72401.00000000,72829.93000000,2804.44400000,1710421199999,203953989.19876820,141355,1297.70266000,94369004.87591630,0
1710421200000,72829.94000000,72919.60000000,71360.80000000,71884.81000000,5768.30229000,1710424799999,415723925.83467190,228877,2813.87446000,202795546.74438080,0
1710424800000,71884.82000000,72536.03000000,71215.00000000,71690.00000000,4628.07838000,1710428399999,332661019.62986330,193993,2495.90240000,179452075.57011480,0
1710428400000,71689.99000000,72068.96000000,70543.64000000,70844.01000000,5356.46500000,1710431999999,381322695.24287730,210248,2643.40421000,188282061.52380440,0
1710432000000,70844.00000000,71445.00000000,69880.00000000,71337.63000000,6369.77109000,1710435599999,450466308.21512550,239937,3212.62183000,227330237.04272640,0
1710435600000,71337.64000000,71458.00000000,70700.00000000,71036.01000000,2805.73236000,1710439199999,199277721.51067730,118396,1517.09095000,107754569.81048190,0
1710439200000,71036.00000000,71036.01000000,69309.38000000,70098.50000000,4914.97579000,1710442799999,344932119.53985670,183750,2308.63016000,162038779.48127010,0
1710442800000,70098.49000000,70441.10000000,68555.00000000,69415.09000000,8830.94657000,1710446399999,613406625.34633300,310625,4075.81538000,283256705.67823940,0
1710446400000,69415.09000000,71199.00000000,69303.75000000,70744.90000000,4740.36995000,1710449999999,334067361.71646840,164336,2528.72185000,178198894.65106080,0
1710450000000,70744.90000000,71132.73000000,70288.20000000,71105.58000000,2038.37667000,1710453599999,144283485.99212340,85735,1183.93638000,83814969.98670880,0
1710453600000,71105.58000000,71666.38000000,71083.34000000,71539.20000000,2572.93661000,1710457199999,183799374.77099160,92012,1406.90087000,100503580.01360460,0
1710457200000,71539.21000000,71709.90000000,71380.00000000,71388.94000000,1315.41698000,1710460799999,94112221.24574950,59515,672.01955000,48082058.83275500,0
1710460800000,71388.94000000,72419.71000000,71254.00000000,71910.01000000,2801.58344000,1710464399999,201382791.33323650,109183,1504.40756000,108142609.34567170,0
1710464400000,71910.01000000,72068.42000000,71604.01000000,71631.99000000,1678.00740000,1710467999999,120587461.79832320,72513,837.60152000,60193482.30558700,0
1710468000000,71632.00000000,71749.48000000,68000.00000000,69035.38000000,7541.34387000,1710471599999,525088380.34050180,319884,3219.03454000,224175848.04444410,0
1710471600000,69035.39000000,69440.91000000,66699.00000000,68224.01000000,10401.92310000,1710475199999,710253718.01326640,397171,4797.62595000,327741546.74714950,0
1710475200000,68224.01000000,68514.61000000,66904.98000000,67447.99000000,6549.76551000,1710478799999,443835837.52967480,236353,3045.32225000,206403028.95412720,0
1710478800000,67447.98000000,68250.00000000,67126.81000000,67441.10000000,4175.62126000,1710482399999,282766025.22524330,142522,2019.27029000,136768779.93945980,0
1710482400000,67441.09000000,68680.00000000,67426.29000000,68670.00000000,3626.03449000,1710485999999,247200349.84774200,125084,2047.92877000,139603852.88715910,0
1710486000000,68669.99000000,68861.10000000,68130.25000000,68448.29000000,2877.87988000,1710489599999,197116136.06656120,101911,1389.90739000,95202496.31704720,0
1710489600000,68448.28000000,68600.00000000,67024.00000000,67066.26000000,4991.73886000,1710493199999,338111706.63144910,184519,2178.53652000,147548658.39059350,0
1710493200000,67066.25000000,68103.44000000,65600.00000000,67799.31000000,9793.57069000,1710496799999,655416357.17436330,342192,4654.64851000,311662863.11378220,0
1710496800000,67799.31000000,68100.00000000,67230.55000000,67250.78000000,3679.09132000,1710500399999,248852461.67891600,145361,1622.83879000,109808934.43672080,0
1710500400000,67250.79000000,67888.09000000,66740.01000000,67757.76000000,4257.21109000,1710503999999,286353627.06878140,172936,2147.37412000,144467097.24564930,0
1710504000000,67757.75000000,68059.99000000,67475.00000000,67915.01000000,2510.65078000,1710507599999,170073631.62694290,121118,1284.59456000,87031154.65410020,0
1710507600000,67915.00000000,68667.61000000,67424.79000000,68474.26000000,3842.23337000,1710511199999,261674918.56551460,171717,1991.81904000,135669569.00389770,0
1710511200000,68474.26000000,68630.90000000,67868.01000000,68622.81000000,3300.87114000,1710514799999,225098442.61634040,153317,1712.23463000,116804698.45246010,0
1710514800000,68622.81000000,68746.69000000,68121.10000000,68157.07000000,2827.96830000,1710518399999,193401285.02057310,118999,1352.62767000,92512117.30827210,0
1710518400000,68157.07000000,68424.46000000,67520.01000000,67893.77000000,4254.66798000,1710521999999,289198005.87227860,141450,2068.60876000,140633556.31269940,0
1710522000000,67893.78000000,68334.00000000,67625.00000000,68221.10000000,2277.06059000,1710525599999,154873088.20281700,94718,1164.50534000,79208541.26749510,0
1710525600000,68221.09000000,70498.99000000,68214.80000000,70234.00000000,5004.11739000,1710529199999,347201096.99422840,170146,2760.54619000,191413905.86389290,0
1710529200000,70234.00000000,70650.00000000,68551.05000000,68964.00000000,5784.50357000,1710532799999,402884305.86836880,190198,2718.30810000,189464359.90643420,0
1710532800000,68964.00000000,68966.50000000,67413.80000000,67871.99000000,4765.61941000,1710536399999,324429633.55756370,155149,2032.41786000,138372180.26741730,0
1710536400000,67871.98000000,68309.04000000,67832.46000000,68309.04000000,1806.07752000,1710539999999,123053858.97150620,64701,831.52128000,56659161.12935330,0
1710540000000,68309.03000000,69192.37000000,68204.01000000,69104.30000000,2089.71351000,1710543599999,143428928.83505280,83690,1193.10836000,81889125.97894420,0
1710543600000,69104.30000000,69750.00000000,68801.10000000,69499.85000000,2496.78099000,1710547199999,172997869.03286630,89613,1269.87715000,88008182.14881870,0
1710547200000,69499.84000000,70043.00000000,69422.68000000,69639.99000000,2334.19793000,1710550799999,162923381.65382520,87933,1121.51275000,78298821.04703650,0
1710550800000,69640.00000000,69880.00000000,69056.00000000,69286.20000000,1995.72518000,1710554399999,138632158.65764170,98437,883.21437000,61348032.47112680,0
1710554400000,69286.19000000,69320.00000000,68932.01000000,69073.14000000,1460.90266000,1710557999999,101036769.99591160,88758,688.69242000,47631041.55112420,0
1710558000000,69073.15000000,69435.99000000,68974.79000000,69200.08000000,1272.40720000,1710561599999,88087441.53326880,94395,727.97070000,50396304.09475150,0
1710561600000,69200.07000000,69296.80000000,68805.01000000,69011.01000000,1386.90943000,1710565199999,95727063.55474650,105558,700.37647000,48344260.43000690,0
1710565200000,69011.01000000,69106.78000000,68600.00000000,68984.91000000,1580.79753000,1710568799999,108879158.25086490,100459,828.27059000,57054979.84497340,0
1710568800000,68984.91000000,69231.84000000,68932.00000000,69186.91000000,1088.82116000,1710572399999,75216427.14092790,66106,600.32383000,41471110.40360860,0
1710572400000,69186.92000000,69460.91000000,69141.10000000,69432.45000000,1138.62156000,1710575999999,78928601.80461260,69490,685.75153000,47534822.21441320,0
1710576000000,69432.45000000,69436.24000000,68952.00000000,69021.96000000,1679.73390000,1710579599999,116233569.24627470,76655,818.08068000,56603331.68834620,0
1710579600000,69021.97000000,69155.13000000,68842.07000000,68938.96000000,1346.08165000,1710583199999,92898991.52683010,87176,633.47151000,43719644.46643860,0
1710583200000,68938.95000000,68990.00000000,68310.36000000,68427.54000000,2126.44350000,1710586799999,145868565.00962150,119330,909.38656000,62382336.88985940,0
1710586800000,68427.54000000,68563.92000000,67725.53000000,68256.01000000,2721.93193000,1710590399999,185632610.32574990,150195,1318.96357000,89980456.82098780,0
1710590400000,68256.00000000,68457.13000000,67867.14000000,67884.01000000,2065.24396000,1710593999999,140690768.54641420,114941,945.17690000,64398914.48647400,0
1710594000000,67884.02000000,68267.72000000,67644.82000000,67704.31000000,2399.61169000,1710597599999,163171385.72277470,148438,1200.40217000,81642975.76653240,0
1710597600000,67704.31000000,68229.88000000,67524.00000000,68194.20000000,2266.53243000,1710601199999,153863097.44800930,128252,1277.58231000,86752396.68508010,0
1710601200000,68194.19000000,68499.10000000,67846.88000000,68385.58000000,1859.11998000,1710604799999,126723507.64997610,102312,1074.94760000,73281893.16552080,0
1710604800000,68385.58000000,68407.94000000,68121.70000000,68187.05000000,1317.27319000,1710608399999,89928643.56064570,83471,676.81782000,46206777.37114830,0
1710608400000,68187.05000000,68235.00000000,67121.14000000,67275.86000000,2833.45157000,1710611999999,191915821.69532100,125958,1250.12055000,84698672.59861090,0
1710612000000,67275.85000000,67388.00000000,66670.00000000,67030.60000000,4341.91931000,1710615599999,290878348.60290950,170013,2057.69381000,137855481.27742170,0
1710615600000,67030.60000000,67699.00000000,66890.20000000,66911.52000000,3261.62146000,1710619199999,219690282.13602490,135310,1609.10473000,108405716.89830340,0
1710619200000,66911.51000000,67538.49000000,66739.81000000,67129.19000000,2592.04897000,1710622799999,174030480.59900010,107984,1356.29151000,91083313.21613030,0
1710622800000,67129.19000000,67241.10000000,66015.89000000,66243.28000000,3430.96214000,1710626399999,228152746.71881520,129215,1616.48463000,107477617.74918120,0
1710626400000,66243.29000000,66786.44000000,65804.00000000,66361.11000000,2832.31710000,1710629999999,187716751.12874650,116504,1501.01723000,99517875.49515110,0
1710630000000,66361.11000000,66375.07000000,64780.00000000,65300.63000000,6594.27793000,1710633599999,431717630.37594330,222129,2758.54470000,180644735.64139600,0
1710633600000,65300.64000000,66305.54000000,65122.23000000,65220.55000000,4363.81885000,1710637199999,287018719.13797760,148018,2250.94287000,148027818.27515920,0
1710637200000,65220.55000000,66190.00000000,65220.55000000,66174.74000000,2954.80364000,1710640799999,194336884.72023850,119144,1752.41327000,115223504.97435040,0
1710640800000,66174.74000000,66565.00000000,66030.00000000,66364.17000000,1779.46470000,1710644399999,117982945.95669030,77851,935.98846000,62057166.74808610,0
1710644400000,66364.17000000,66576.39000000,66197.43000000,66538.99000000,1092.33962000,1710647999999,72495326.78555930,67537,547.44051000,36336515.40788660,0
1710648000000,66538.99000000,66560.00000000,66261.13000000,66351.76000000,963.55452000,1710651599999,63977036.44421680,58583,401.94576000,26686982.25069290,0
1710651600000,66351.75000000,66531.61000000,66000.00000000,66235.68000000,1125.26443000,1710655199999,74543293.63807320,65511,491.13366000,32533146.21087790,0
1710655200000,66235.67000000,66354.42000000,64940.13000000,64961.11000000,2833.47096000,1710658799999,186025969.68993070,133212,1222.14427000,80267787.10402570,0
1710658800000,64961.10000000,65776.87000000,64533.00000000,65636.67000000,4662.77172000,1710662399999,303977757.87345520,224994,2318.23302000,151169791.05633010,0
1710662400000,65636.68000000,66714.99000000,65290.00000000,66521.10000000,2914.10390000,1710665999999,192287688.84897440,144783,1591.65772000,105058188.48763460,0
1710666000000,66521.11000000,66817.33000000,66260.00000000,66461.25000000,2075.22066000,1710669599999,138088332.52238280,87158,1077.31086000,71687819.53567370,0
1710669600000,66461.25000000,67420.36000000,66410.01000000,67169.11000000,2414.65077000,1710673199999,161729833.34317540,135392,1335.39609000,89435511.79410620,0
1710673200000,67169.12000000,67515.00000000,66913.51000000,66955.49000000,1633.79938000,1710676799999,109712713.63562440,97893,815.51366000,54775008.10798770,0
1710676800000,66955.49000000,67404.53000000,66436.92000000,66584.19000000,2073.68958000,1710680399999,138726123.09050640,101877,964.37826000,64523278.46615060,0
1710680400000,66584.19000000,67481.09000000,66584.18000000,67127.11000000,2316.41043000,1710683999999,155436819.67697400,151413,1258.00453000,84409219.70640550,0
1710684000000,67127.11000000,67609.99000000,66892.00000000,67609.99000000,1543.12633000,1710687599999,103794006.19369630,96548,807.94616000,54356782.96792110,0
1710687600000,67609.99000000,68111.45000000,67242.77000000,67965.50000000,2333.04501000,1710691199999,157965183.55670230,107451,1249.23591000,84619077.70820640,0
1710691200000,67965.51000000,68385.82000000,67769.86000000,68021.79000000,2381.11122000,1710694799999,162060639.75215930,114649,1259.88723000,85759479.13699220,0
1710694800000,68021.79000000,68693.75000000,67911.19000000,68550.22000000,1826.71113000,1710698399999,124722849.16761180,95419,977.47916000,66743638.03888610,0
1710698400000,68550.22000000,68619.37000000,68029.85000000,68172.40000000,1584.56428000,1710701999999,108230893.65286850,84057,695.16219000,47491131.68846630,0
1710702000000,68172.41000000,68571.10000000,68099.91000000,68536.73000000,897.15325000,1710705599999,61280176.34954780,70458,503.79772000,34413669.95557880,0
1710705600000,68536.72000000,68666.00000000,68205.15000000,68269.06000000,1200.74147000,1710709199999,82203201.45612840,56109,537.56395000,36810366.09919870,0
1710709200000,68269.05000000,68379.31000000,67953.35000000,68143.36000000,951.42245000,1710712799999,64883756.20107890,48708,401.55473000,27384503.55543220,0
1710712800000,68143.36000000,68904.40000000,68143.35000000,68228.01000000,2169.28075000,1710716399999,148668690.63913920,87288,1098.73370000,75308010.82837550,0
1710716400000,68228.01000000,68655.17000000,68075.38000000,68393.48000000,1651.69684000,1710719999999,112814791.90980140,75103,834.43066000,57001220.10688610,0
1710720000000,68393.47000000,68425.97000000,67286.82000000,67301.94000000,3045.95298000,1710723599999,206359512.53085700,115283,1337.30460000,90611644.07162260,0
1710723600000,67301.94000000,67775.00000000,66800.00000000,67630.46000000,2818.43844000,1710727199999,189788779.31366390,103803,1349.98498000,90911424.42437920,0
1710727200000,67630.45000000,68188.57000000,67400.01000000,67764.25000000,1720.86226000,1710730799999,116544638.61286690,69375,940.16047000,63677856.36134570,0
1710730800000,67764.25000000,68150.00000000,67740.02000000,67972.01000000,1459.11148000,1710734399999,99201979.34340400,53814,833.53991000,56668299.86540770,0
1710734400000,67972.01000000,68558.86000000,67704.01000000,68360.01000000,1771.49738000,1710737999999,120679552.70077910,69851,1032.13982000,70342078.72827450,0
1710738000000,68360.01000000,68956.00000000,68212.24000000,68693.43000000,2051.53199000,1710741599999,140824273.52233390,77229,1161.62382000,79731905.17641360,0
1710741600000,68693.43000000,68717.29000000,68400.00000000,68481.10000000,1212.42571000,1710745199999,83101345.75777770,60288,596.72215000,40900406.99247460,0
1710745200000,68481.09000000,68481.10000000,68122.10000000,68218.38000000,1748.36192000,1710748799999,119362507.72827380,83241,853.74045000,58287750.21785450,0
1710748800000,68218.38000000,68229.17000000,67300.00000000,68035.46000000,2834.66780000,1710752399999,192208914.35216490,131982,1259.84619000,85422879.98815580,0
1710752400000,68035.46000000,68226.73000000,67650.00000000,67843.98000000,2233.16686000,1710755999999,151765900.23907940,110331,1119.22343000,76069721.85007790,0
1710756000000,67843.98000000,68200.00000000,67700.00000000,68130.00000000,1633.57276000,1710759599999,110959868.46663930,88243,870.69569000,59149903.62347950,0
1710759600000,68129.99000000,68483.96000000,68014.86000000,68253.40000000,1337.74118000,1710763199999,91323089.89133470,81647,692.89915000,47304253.60551010,0
1710763200000,68253.39000000,68600.00000000,68027.32000000,68550.54000000,1971.31527000,1710766799999,134716351.08474590,106703,1093.37383000,74728330.51187250,0
1710766800000,68550.53000000,68627.81000000,67169.13000000,67552.39000000,4012.90338000,1710770399999,272659488.07174830,181448,1791.94837000,121758206.97818950,0
1710770400000,67552.40000000,67816.97000000,66644.15000000,66996.69000000,4171.54712000,1710773999999,280141290.96183480,159110,1926.29371000,129378876.60769420,0
1710774000000,66996.68000000,67482.11000000,66628.68000000,67467.19000000,3035.37680000,1710777599999,203484037.86977270,114337,1614.08191000,108210156.59864820,0
1710777600000,67467.19000000,68079.52000000,66968.95000000,67124.13000000,4358.50334000,1710781199999,294423101.55961210,145787,2561.11620000,173000154.04855400,0
1710781200000,67124.12000000,67486.15000000,66565.20000000,67388.27000000,3418.98028000,1710784799999,229186979.69131940,149540,1732.00873000,116145462.74038580,0
1710784800000,67388.28000000,67467.94000000,66944.10000000,67010.00000000,2128.06824000,1710788399999,142999862.93487370,105058,1046.88951000,70347064.46391910,0
1710788400000,67010.01000000,67437.50000000,66870.95000000,66936.00000000,2256.01206000,1710791999999,151537234.39584800,98511,1180.75196000,79322690.78638840,0
1710792000000,66936.00000000,67395.41000000,66935.99000000,67358.17000000,1427.99964000,1710795599999,95959383.35435040,87791,794.58800000,53400006.75043610,0
1710795600000,67358.17000000,67896.55000000,67340.33000000,67621.51000000,1836.88429000,1710799199999,124194794.79000640,87893,1070.41383000,72375207.22812530,0
1710799200000,67621.51000000,67710.00000000,67294.02000000,67692.00000000,1674.76707000,1710802799999,113004156.17041010,96611,894.22782000,60340017.53757710,0
1710802800000,67692.00000000,67999.00000000,67523.00000000,67609.99000000,1531.39263000,1710806399999,103850869.07522170,86639,776.09766000,52642267.09246010,0
1710806400000,67610.00000000,68124.11000000,66861.10000000,67086.96000000,2857.09141000,1710809999999,193031142.21491240,132829,1335.29354000,90296754.38697020,0
1710810000000,67086.96000000,67181.09000000,65804.22000000,65851.61000000,5222.82138000,1710813599999,346483793.48152620,182458,2244.69124000,148906725.15063710,0
1710813600000,65851.60000000,66384.61000000,65501.00000000,65875.88000000,3471.92262000,1710817199999,229069466.61579710,126077,1669.42355000,110167495.90875940,0
1710817200000,65875.87000000,66041.78000000,64860.00000000,65876.01000000,4795.51840000,1710820799999,314173455.82339020,163532,2255.09771000,147816818.14857600,0
1710820800000,65876.01000000,65976.10000000,65031.80000000,65341.18000000,3304.27728000,1710824399999,216303459.35259510,117658,1559.46842000,102082633.07875140,0
1710824400000,65341.18000000,65615.38000000,64628.00000000,65214.30000000,3502.79397000,1710827999999,227799382.24328730,131016,1606.27095000,104469479.63418300,0
1710828000000,65214.30000000,65435.61000000,64603.01000000,64927.99000000,3151.77428000,1710831599999,204759020.46140040,113945,1465.33631000,95215133.75200420,0
1710831600000,64927.99000000,64928.00000000,63577.00000000,64704.22000000,6052.93432000,1710835199999,388950213.34523420,216121,2881.15306000,185183082.57878950,0
1710835200000,64704.23000000,64710.69000000,63129.00000000,63464.00000000,5729.09761000,1710838799999,365404975.77928590,202638,2530.80250000,161451523.00899740,0
1710838800000,63463.64000000,64200.00000000,62982.80000000,64141.84000000,6199.01273000,1710842399999,394194630.90674230,225068,3100.60419000,197224045.08870730,0
1710842400000,64141.84000000,64146.15000000,62732.00000000,63256.01000000,4588.19160000,1710845999999,290459309.32329790,174675,2159.11903000,136695232.63067740,0
1710846000000,63256.01000000,63396.00000000,62505.00000000,63081.34000000,5243.16151000,1710849599999,329855613.18706850,191342,2485.64081000,156403625.54867580,0
1710849600000,63081.34000000,63818.35000000,63000.00000000,63624.00000000,4485.77219000,1710853199999,284493904.87209840,162667,2230.93778000,141499013.44867940,0
1710853200000,63624.00000000,63861.10000000,63061.10000000,63564.01000000,3413.81814000,1710856799999,216583322.60316730,140262,1758.37395000,111561196.36229650,0
1710856800000,63564.01000000,63564.01000000,62410.78000000,62888.00000000,5632.18406000,1710860399999,353711190.08062710,184123,2458.68851000,154445314.55024050,0
1710860400000,62888.00000000,64150.00000000,62600.00000000,64051.85000000,6290.10894000,1710863999999,398537684.47397240,178991,3658.87717000,231726110.03893090,0
1710864000000,64051.85000000,65040.00000000,63969.58000000,64972.00000000,5201.37041000,1710867599999,335557767.83124060,157178,2806.94159000,181091460.75335640,0
1710867600000,64971.99000000,65756.00000000,64630.14000000,64868.01000000,4771.66326000,1710871199999,311099845.65731300,148621,2361.17707000,153950329.94307230,0
1710871200000,64868.01000000,64943.39000000,64200.00000000,64716.59000000,2590.38360000,1710874799999,167437052.71736080,90934,1255.75595000,81171939.56811760,0
1710874800000,64716.58000000,65306.72000000,64386.30000000,64391.99000000,2149.30673000,1710878399999,139201055.19759220,89761,1008.44107000,65324561.47899310,0
1710878400000,64392.00000000,64500.12000000,63547.38000000,63770.38000000,3040.28115000,1710881999999,194221732.04995570,115113,1417.78442000,90560596.74728930,0
1710882000000,63770.37000000,64109.98000000,63534.12000000,63952.01000000,1385.92956000,1710885599999,88444556.53242700,73906,697.03341000,44489521.98134010,0
1710885600000,63952.01000000,64036.50000000,62461.58000000,62633.96000000,3308.59823000,1710889199999,208663932.45688890,129062,1380.00643000,87038418.52805930,0
1710889200000,62633.97000000,62812.24000000,61555.00000000,61937.40000000,4617.31149000,1710892799999,286369441.32821190,145855,1878.36568000,116487869.38616940,0
1710892800000,61937.41000000,63386.14000000,61840.00000000,63230.02000000,4342.78342000,1710896399999,271959613.67983120,153576,2183.16880000,136737455.97620210,0
1710896400000,63230.02000000,63240.00000000,61885.00000000,62374.86000000,3539.31190000,1710899999999,220794431.40669780,140234,1712.22127000,106807520.86650630,0
1710900000000,62374.87000000,63035.41000000,62226.61000000,62881.40000000,2810.54782000,1710903599999,176361372.33611290,110673,1358.06205000,85241721.25598650,0
1710903600000,62881.40000000,63466.21000000,61666.00000000,61860.81000000,3567.47986000,1710907199999,223343954.44702760,133589,1685.58743000,105613658.45139870,0
1710907200000,61860.82000000,62341.10000000,61111.00000000,61646.91000000,5127.50541000,1710910799999,316318146.21196400,174625,2374.41991000,146497715.58260400,0
1710910800000,61646.91000000,61774.25000000,60775.00000000,61549.53000000,4731.37482000,1710914399999,289677617.87474720,163975,2217.40507000,135783685.97206050,0
1710914400000,61549.54000000,62033.53000000,61520.64000000,61749.99000000,2582.57450000,1710917999999,159603153.84812930,106513,1276.83827000,78909966.75694650,0
1710918000000,61750.00000000,63198.83000000,61724.79000000,62957.85000000,3963.65077000,1710921599999,247957331.25824890,140447,2141.83650000,134014176.62485860,0
1710921600000,62957.85000000,63295.00000000,62668.80000000,62684.71000000,3392.83957000,1710925199999,213557385.42837390,120090,1611.09816000,101444821.16018190,0
1710925200000,62684.71000000,63369.58000000,62640.00000000,63215.90000000,2699.96209000,1710928799999,170202617.49047290,120194,1404.98577000,88584505.74134330,0
1710928800000,63215.91000000,63289.15000000,62841.10000000,63041.10000000,1833.64396000,1710932399999,115656318.81311440,112297,846.51114000,53391663.00683280,0
1710932400000,63041.09000000,63957.74000000,62973.15000000,63392.94000000,3175.41018000,1710935999999,201381899.25146290,155936,1686.73128000,106951375.87190110,0
1710936000000,63392.95000000,64353.57000000,63175.17000000,64056.07000000,3806.14567000,1710939599999,243226997.04635070,160239,1994.14147000,127405143.11592880,0
1710939600000,64056.07000000,64059.59000000,63066.60000000,63608.83000000,3240.34892000,1710943199999,205998602.03595730,160293,1582.88652000,100625834.12093440,0
1710943200000,63608.83000000,64330.00000000,63453.01000000,64227.38000000,3474.01266000,1710946799999,222339049.46018160,157952,1844.92546000,118083059.57712500,0
1710946800000,64227.38000000,64395.00000000,63400.01000000,63600.37000000,4056.89317000,1710950399999,259168668.74180340,154896,2026.59880000,129497804.48237500,0
1710950400000,63600.37000000,63790.00000000,62022.00000000,63103.63000000,5770.15508000,1710953999999,363560946.64784460,220848,2779.42530000,175139436.92597780,0
1710954000000,63103.63000000,64776.72000000,62841.11000000,64107.58000000,5445.74262000,1710957599999,348691824.45736430,179698,2941.15529000,188322308.11378220,0
1710957600000,64107.58000000,65470.00000000,63952.39000000,65414.93000000,4302.35250000,1710961199999,278014821.70833360,170290,2338.70658000,151152778.09480360,0
1710961200000,65414.93000000,66000.00000000,65100.30000000,65784.46000000,4042.14942000,1710964799999,265006025.53196300,147111,1989.30998000,130435344.02443290,0
1710964800000,65784.47000000,67793.00000000,65656.41000000,67057.56000000,6047.75768000,1710968399999,404314297.70979450,215957,3214.53037000,214891200.01492780,0
1710968400000,67057.56000000,67899.99000000,66913.93000000,67676.15000000,3381.99515000,1710971999999,228075909.57296590,137404,1787.44866000,120521642.23913480,0
1710972000000,67676.15000000,68100.00000000,67355.21000000,67681.94000000,2784.95762000,1710975599999,188575437.11343980,115308,1368.16194000,92679063.89719410,0
1710975600000,67681.94000000,68050.72000000,67424.11000000,67840.51000000,2300.99113000,1710979199999,155983629.99040130,97648,1157.68679000,78490182.25785290,0
1710979200000,67840.51000000,68240.47000000,67430.00000000,67656.00000000,2922.10611000,1710982799999,198121137.86561740,123871,1479.52207000,100335766.24843900,0
1710982800000,67656.01000000,67951.15000000,67656.00000000,67796.93000000,1712.23034000,1710986399999,116087579.36900630,76377,850.18412000,57641990.47006890,0
1710986400000,67796.94000000,67932.60000000,67500.00000000,67531.96000000,1730.15348000,1710989999999,117233150.92681500,77653,834.25511000,56542033.34764940,0
1710990000000,67531.96000000,67740.00000000,66340.00000000,66654.45000000,3183.54058000,1710993599999,213248111.57592020,117678,1586.60799000,106223310.12433410,0
1710993600000,66654.46000000,66948.00000000,66479.46000000,66719.99000000,2173.60177000,1710997199999,144967774.95040760,81179,1287.63287000,85879030.79912410,0
1710997200000,66719.99000000,67082.06000000,66072.20000000,67009.51000000,2339.47726000,1711000799999,155618626.50926730,108616,1289.92375000,85812276.77211190,0
1711000800000,67009.51000000,67330.00000000,66911.27000000,66980.01000000,1916.09621000,1711004399999,128586088.79157780,80787,1021.67337000,68569654.25682350,0
1711004400000,66980.01000000,67324.00000000,66920.70000000,66985.19000000,1346.64031000,1711007999999,90408251.13165580,61565,673.19803000,45202794.87022100,0
1711008000000,66985.19000000,67659.53000000,66980.00000000,67283.55000000,2334.43470000,1711011599999,157216182.57443540,94598,1181.68966000,79588386.93991600,0
1711011600000,67283.54000000,67360.00000000,66650.00000000,66843.96000000,1937.57880000,1711015199999,129881781.05619910,93106,816.88802000,54753868.58675970,0
1711015200000,66843.96000000,67020.00000000,66660.00000000,66966.84000000,1182.47318000,1711018799999,79060921.71359610,70801,646.27565000,43212725.67760180,0
1711018800000,66966.83000000,67229.62000000,66740.00000000,67044.00000000,1371.65852000,1711022399999,91907801.83926310,77871,706.11314000,47311523.95902180,0
1711022400000,67044.01000000,67469.00000000,67000.00000000,67244.01000000,1534.85792000,1711025999999,103209666.68277860,86069,880.87815000,59235132.81338740,0
1711026000000,67244.01000000,67693.60000000,66620.00000000,66736.01000000,3275.81086000,1711029599999,220155851.97174890,135533,1722.75054000,115819140.93484340,0
1711029600000,66736.01000000,67395.20000000,66531.53000000,66860.07000000,2038.26807000,1711033199999,136544381.90273430,102186,1135.57230000,76071636.69406370,0
1711033200000,66860.07000000,66981.01000000,65885.96000000,66557.77000000,3395.32536000,1711036799999,225369828.07147560,152869,1658.55559000,110104200.60332700,0
1711036800000,66557.77000000,66826.75000000,66183.90000000,66791.93000000,1985.16397000,1711040399999,131983179.43825640,99142,1096.21465000,72885383.48778810,0
1711040400000,66791.93000000,67000.00000000,65666.00000000,65724.99000000,2748.88700000,1711043999999,182032227.50632170,131389,1298.64109000,86008211.46183630,0
1711044000000,65724.99000000,65867.92000000,64871.01000000,65133.67000000,4029.80755000,1711047599999,263200819.60916700,149535,1842.28462000,120335851.91287960,0
1711047600000,65133.66000000,65568.56000000,64956.26000000,65223.74000000,3119.58995000,1711051199999,203570914.15535150,110801,1381.72513000,90162310.40109110,0
1711051200000,65223.73000000,65946.66000000,64529.01000000,65479.93000000,3705.33095000,1711054799999,241789080.44829650,149846,1747.27346000,114076060.61722720,0
1711054800000,65479.94000000,65730.00000000,65100.00000000,65653.97000000,1036.75324000,1711058399999,67838389.57434910,73193,513.46765000,33603268.49115770,0
1711058400000,65653.98000000,65857.27000000,65343.23000000,65392.19000000,1369.35992000,1711061999999,89808799.36493180,70751,577.94212000,37914744.76304060,0
